description,price,url,condition
"Refurbished: Dell Latitude 3450 14.0-in Laptop - Intel Core i5 5200U 5th Gen 2.20 GHz 16GB 512GB SSD Windows 10 Pro 64-Bit - Webcam, Touchscreen",$599.99 –,https://www.newegg.com/dell-latitude-3450-everyday-value/p/1TS-000A-0K4Z6?Item=1TS-000A-0K4Z6&Description=laptop&cm_re=laptop-_-1TS-000A-0K4Z6-_-Product,old
Refurbished: Dell Latitude 3470 14.0-in Laptop - Intel Core i5 6200U 6th Gen 2.30 GHz 16GB 512GB SSD Windows 10 Pro Education 64-Bit - Webcam,$352.99 –,https://www.newegg.com/dell-latitude-3470-everyday-value/p/1TS-000A-0K500?Item=1TS-000A-0K500&Description=laptop&cm_re=laptop-_-1TS-000A-0K500-_-Product,old
"Refurbished: Dell Latitude 3480 14.0-in Laptop - Intel Core i5 7200U 7th Gen 2.50 GHz 8GB 256GB SSD Windows 10 Pro Education 64-Bit - Webcam, Touchscreen",$539.99 (2 Offers)–,https://www.newegg.com/dell-latitude-3480-everyday-value/p/1TS-000A-0K4Y6?Item=1TS-000A-0K4Y6&Description=laptop&cm_re=laptop-_-1TS-000A-0K4Y6-_-Product,old
"Refurbished: Dell Latitude 3450 14.0-in Laptop - Intel Core i5 5200U 5th Gen 2.20 GHz 8GB 256GB SSD Windows 10 Pro 64-Bit - Webcam, Touchscreen",$869.99 –,https://www.newegg.com/dell-latitude-3450-everyday-value/p/1TS-000A-0K4Z9?Item=1TS-000A-0K4Z9&Description=laptop&cm_re=laptop-_-1TS-000A-0K4Z9-_-Product,old
"Refurbished: Dell Latitude E7270 12.5-in Laptop - Intel Core i5 6300U 6th Gen 2.40 GHz 16GB 512GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam",$329.99 –,https://www.newegg.com/dell-latitude-e7270/p/1TS-000A-0E235?Item=1TS-000A-0E235&Description=laptop&cm_re=laptop-_-1TS-000A-0E235-_-Product,old
"Refurbished: Dell Latitude 3470 14.0-in Laptop - Intel Core i5 6200U 6th Gen 2.30 GHz 8GB 256GB SSD Windows 10 Pro Education 64-Bit - Webcam, Touchscreen",$916.99 –,https://www.newegg.com/dell-latitude-3470-everyday-value/p/1TS-000A-0K4Y7?Item=1TS-000A-0K4Y7&Description=laptop&cm_re=laptop-_-1TS-000A-0K4Y7-_-Product,old
"Refurbished: Grade B DELL Latitude 7480 14"" 1920x1080 Full HD Touchscreen Notebook PC, Intel Core i7-6600U 2.60 GHz, 8 GB RAM, 512GB SSD,  Windows 10 Pro x64",$532.99 –,https://www.newegg.com/black-dell-latitude-e7480-mainstream/p/1TS-000A-0C0P4?Item=9SIADT2CK05081&Description=laptop&cm_re=laptop-_-1TS-000A-0C0P4-_-Product,old
"Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 16GB Memory 1 TB SSD NVIDIA Quadro P1000 15.6"" Windows 10 Pro 64-bit",$957.99 –,https://www.newegg.com/dell-precision-5530-workstation/p/N82E16834343302?Item=N82E16834343302&Description=laptop&cm_re=laptop-_-34-343-302-_-Product,old
"Refurbished: DELL Latitude 5480 14"" 1366x768 Ultrabook PC, Intel Core i5-7200U 2.5GHz, 16GB DDR4 RAM, 512GB SSD, Win-10 Pro x64 Grade B","$1,571.99 –",https://www.newegg.com/black-dell-latitude-5480-mainstream/p/1TS-000A-0M579?Item=9SIADT2GSK0097&Description=laptop&cm_re=laptop-_-9SIADT2GSK0097-_-Product,old
"Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P1000 15.6"" Windows 10 Pro 64-bit",$397.99 –,https://www.newegg.com/dell-precision-5530/p/N82E16834343334?Item=N82E16834343334&Description=laptop&cm_re=laptop-_-34-343-334-_-Product,old
"Refurbished: DELL Grade B aptop Latitude E5470 Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD Intel HD Graphics 530 14.0"" Windows 10 Pro 64-bit",$299.99 –,https://www.newegg.com/dell-latitude-e5470/p/N82E16834343243?Item=N82E16834343243&Description=laptop&cm_re=laptop-_-34-343-243-_-Product,old
"Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB M.2 NVMe SSD Intel UHD Graphics 630 15.6"" Windows 10 Pro 64-bit",$313.99 –,https://www.newegg.com/dell-precision-5530-work-business/p/N82E16834343315?Item=N82E16834343315&Description=laptop&cm_re=laptop-_-34-343-315-_-Product,old
"Refurbished: DELL Precision 7730 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 17.3"" Windows 10 Pro 64-bit",$749.90 –,https://www.newegg.com/dell-precision-7730/p/N82E16834343335?Item=N82E16834343335&Description=laptop&cm_re=laptop-_-34-343-335-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6200U 2.3GHz, 8GB, 256GB SSD, 14"", HD, Win 10 PRO 64bit, CAM",$999.90 –,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843599?Item=N82E16834843599&Description=laptop&cm_re=laptop-_-34-843-599-_-Product,old
"Refurbished: DELL Latitude E7250 12.5"" 1920x1080 Full HD Touchscreen Notebook PC, Intel Core i5-5300U 2.30GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro x64 Grade B+",$899.90 –,https://www.newegg.com/black-dell-latitude-e7250/p/1TS-000A-0J8Y9?Item=9SIADT2FU89094&Description=laptop&cm_re=laptop-_-9SIADT2FU89094-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5270 Core i5-6300U 2.4GHz, 8GB, 256GB SSD, 12.5"", HD, Win 10 PRO 64bit, CAM",$749.90 –,https://www.newegg.com/gray-dell-e5270-workstation/p/N82E16834843593?Item=N82E16834843593&Description=laptop&cm_re=laptop-_-34-843-593-_-Product,old
"Refurbished: Dell 5577 15.6"" FHD Gaming Laptop ( Intel Core i5-7300HQ 2.50Ghz, 8GB Ram, 256GB SSD, Nvidia GeForce GTX 1050 4GB Graphics, Windows 10 Home ) Grade A","$1,059.00 –",https://www.newegg.com/p/2WC-0009-01CY2?Item=9SIADM1GSY5590&Description=laptop&cm_re=laptop-_-9SIADM1GSY5590-_-Product,old
"Refurbished: Dell ALIENWARE 17 R3 FHD Gaming Laptop ( Intel Core i7-6700HQ 2.60Ghz, 16GB Ram, 1TB HD, Nvidia GTX 970M 3GB, WIN 10 Home ) Grade A","$1,099.00 –",https://www.newegg.com/p/2WC-0009-01D56?Item=9SIADM1GUS1400&Description=laptop&cm_re=laptop-_-9SIADM1GUS1400-_-Product,old
"Refurbished: Dell Alienware 17 FHD Gaming Laptop ( Intel Core i7-4710M 2.5Ghz, 16GB Ram, 750GB HD + 80GB SSD, Nvidia GeForce GTX 860M 2GB, Windows 10 Pro ) Grade B",$559.00 –,https://www.newegg.com/p/2WC-0009-01D57?Item=9SIADM1GUT0082&Description=laptop&cm_re=laptop-_-9SIADM1GUT0082-_-Product,old
"Refurbished: Dell Alienware 14 FHD Gaming Laptop ( Intel Core i5-4200M 2.5Ghz, 8GB Memory, 500GB Hard Drive, GT 750M Graphics 2GB, Windows 10 Home ) Grade B",$489.00 –,https://www.newegg.com/p/2WC-0009-01476?Item=9SIADM1FUE0555&Description=laptop&cm_re=laptop-_-9SIADM1FUE0555-_-Product,old
"[Windows 11 Home] Newest ASUS VivoBook 15 Laptop, 15.6” Full HD Touchscreen, Intel Core i3-1115G4, 20GB RAM, 1TB SSD, Backlit Keyboard, Fingerprint Reader, USB Type-C, HDMI, Wi-Fi, Slate Gray",$749.90 –,https://www.newegg.com/p/1TS-001A-051R9?Item=9SIB295GRB0516&cm_sp=SH-_-935132-_-8-_-0-_-9SIB295GRB0516-_-laptop-_-laptop-_-5,old
"KUU-A8S Pro 15.6"" Portable Laptop Intel Celeron J4125 Windows 10 Pro Notebook 1920**1080 IPS Screen 8GB RAM+256GB SSD Dual-band WIFI RJ45",$749.95 –,https://www.newegg.com/p/1TS-00BK-00061?Item=9SIANGPG7E1743&cm_sp=SH-_-947327-_-8-_-2-_-9SIANGPG7E1743-_-laptop-_-laptop-_-6,old
"HP 17t Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1165G7 Processor, 16GB RAM, 512GB SSD, Wi-Fi 6, Backlit Keyboard, Windows 10 Home, Silver",$749.90 –,https://www.newegg.com/p/1TS-000D-0JK29?cm_sp=SH-_-986809-_-8-_-0-_-9SIB0GJF255306-_-laptop-_-laptop-_-4&Item=9SIB0GJF255306,old
"HP 2022 Newest Envy 17t High Performance Laptop, 17.3"" Full HD Touchscreen, 11th Gen Intel Core i7-1165G7 Processor, 16GB RAM, 512GB SSD, Wi-Fi 6, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro",$949.90 –,https://www.newegg.com/p/1TS-000D-0SY54?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGSZ4873-_-laptop-_-laptop-_-1&Item=9SIB0GJGSZ4873,old
"[Windows 11 Home] Newest ASUS VivoBook 15 Laptop, 15.6” Full HD Touchscreen, Intel Core i3-1115G4, 12GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, USB Type-C, HDMI, Wi-Fi, Slate Gray",$799.85 –,https://www.newegg.com/p/1TS-001A-051R3?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGJ88624-_-laptop-_-laptop-_-2&Item=9SIB0GJGJ88624,old
"[Windows 11 Home] Newest HP Laptop, 15.6” Full HD, AMD Athlon Silver 3050u, 8GB RAM, 256GB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver",$749.90 –,https://www.newegg.com/p/1TS-000D-0S3K6?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGJF1960-_-laptop-_-laptop-_-3&Item=9SIB0GJGJF1960,old
"Refurbished: Dell Alienware 14 FHD Gaming Laptop ( Intel Core i7-4700MQ 2.4Ghz, 8GB Memory, 256GB SSD, NVidia GeForce GT 750M Graphics, Windows 10 Home ) Grade B",$899.90 –,https://www.newegg.com/p/2WC-0009-013P4?Item=9SIADM1FC83906&Description=laptop&cm_re=laptop-_-9SIADM1FC83906-_-Product,old
"Refurbished: Dell Alienware 14 FHD Gaming Laptop ( Intel Core i7-4700MQ 2.4Ghz, 8GB Memory, 750GB Hard Drive, NVidia GeForce GTX 765M Graphics, Windows 10 Home ) Grade B",$849.95 –,https://www.newegg.com/p/2WC-0009-01AU7?Item=9SIADM1GRK9679&Description=laptop&cm_re=laptop-_-9SIADM1GRK9679-_-Product,old
"Refurbished: Dell Alienware 14 FHD Gaming Laptop ( Intel Core i5-4200M 2.5Ghz, 8GB Memory, 1TB Hard Drive, Nvidia GeForce GT 750M Graphics 2GB, Windows 10 Home ) Grade A",$899.90 –,https://www.newegg.com/p/2WC-0009-01AS7?Item=9SIADM1GJF5376&Description=laptop&cm_re=laptop-_-9SIADM1GJF5376-_-Product,old
"Refurbished: Dell Alienware 15 R4 15.6"" FHD Gaming Laptop ( Intel Core i5-8300H 2.30Ghz, 8GB Ram, 1TB Hard Drive, Nvidia GeForce GTX 1060 6GB, Windows 10 Home ) Grade A",$749.90 –,https://www.newegg.com/p/2WC-0009-01AS4?Item=9SIADM1GJ90503&Description=laptop&cm_re=laptop-_-9SIADM1GJ90503-_-Product,old
"Refurbished: Dell Alienware 15 R2 15.6-Inch FHD Gaming Laptop ( Intel Core i7-6700HQ 2.6Ghz, 16GB RAM, 1TB Hard Drive, NVIDIA GeForce GTX 965M 2GB, Windows 10 Home ) Grade B",$749.90 –,https://www.newegg.com/p/2WC-0009-01D90?Item=9SIADM1GVW2461&Description=laptop&cm_re=laptop-_-9SIADM1GVW2461-_-Product,old
"Refurbished: Dell Alienware 13 R2 13.3"" FHD Gaming Laptop ( Intel Core i5-6200U 2.30Ghz, 8GB Ram, 256GB SSD, Nvidia GeForce GTX 960M 2GB Graphics, Windows 10 Pro ) Grade A",$749.85 –,https://www.newegg.com/p/2WC-0009-01D54?Item=9SIADM1GUS0625&Description=laptop&cm_re=laptop-_-9SIADM1GUS0625-_-Product,old
"Refurbished: Dell Alienware 17 R2 FHD Gaming Laptop ( Intel Core i7-4720HQ 2.60Ghz, 8GB Ram, 1TB Hard Drive, Nvidia GeForce GTX 970M 3GB, Windows 10 Home ) Grade A","$1,023.99 –",https://www.newegg.com/p/2WC-0009-01D48?Item=9SIADM1GTU0134&Description=laptop&cm_re=laptop-_-9SIADM1GTU0134-_-Product,old
"Refurbished: Dell Alienware 15 R2 15.6-Inch FHD Gaming Laptop ( Intel Core i7-6700HQ 2.6Ghz, 16GB RAM, 1TB Hard Drive + 128GB SSD, NVIDIA GeForce GTX 970M 3GB, Windows 10 Home ) Grade A",$946.99 –,https://www.newegg.com/p/2WC-0009-01D89?Item=9SIADM1GVT8087&Description=laptop&cm_re=laptop-_-9SIADM1GVT8087-_-Product,old
"Refurbished: Dell Alienware 17 FHD Gaming Laptop ( Intel Core i5-4210M 2.6Ghz, 16GB Ram, 500GB SSD + 1TB Hard Drive, Nvidia GeForce GTX 860M 2GB, Windows 10 Home ) Grade B","$1,109.99 –",https://www.newegg.com/p/2WC-0009-01BB9?Item=9SIADM1GRM7568&Description=laptop&cm_re=laptop-_-9SIADM1GRM7568-_-Product,old
"Refurbished: Dell ALIENWARE M14X R1 14"" Gaming Laptop ( Intel Core i7-2670QM CPU 2.2GHz, 6GB Ram, 750GB Hard Drive, GeFORCE GT 555M 2GB, WIN 10 Home ) Grade B","$1,429.99 –",https://www.newegg.com/p/2WC-0009-00N08?Item=9SIADM1D7V1305&Description=laptop&cm_re=laptop-_-9SIADM1D7V1305-_-Product,old
"Refurbished: Dell ALIENWARE M14X R1 14"" Gaming Laptop ( Intel Core i7-2720QM CPU 2.2GHz, 8GB Ram, 500GB HD, GeFORCE GT 555M 2GB, WIN 10 Home ) Grade B","$1,602.99 –",https://www.newegg.com/p/2WC-0009-00ST6?Item=9SIADM1DSJ9989&Description=laptop&cm_re=laptop-_-9SIADM1DSJ9989-_-Product,old
"Refurbished: Dell Alienware 13 R2 13.3"" FHD Gaming Laptop ( Intel Core i5-6200U 2.30Ghz, 16GB Ram, 500GB Hard Drive, Nvidia GeForce GTX 960M 2GB Graphics, Windows 10 Home ) Grade A","$1,249.99 –",https://www.newegg.com/p/2WC-0009-01D88?Item=9SIADM1GVJ0311&Description=laptop&cm_re=laptop-_-9SIADM1GVJ0311-_-Product,old
"Refurbished: DELL Precision 7720 Mobile Workstation Intel Core i7 6th Gen 6920HQ (2.90GHz) 16 GB Memory 512 GB SSD NVIDIA Quadro P3000 17.3"" Windows 10 Pro 64-bit Grade A",$809.99 –,https://www.newegg.com/dell-precision-7720-workstation/p/N82E16834343416?Item=N82E16834343416&Description=laptop&cm_re=laptop-_-34-343-416-_-Product,old
"Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 630 15.6"" Windows 10 Pro 64-bit","$1,369.99 –",https://www.newegg.com/dell-precision-5530-work-business/p/N82E16834343314?Item=N82E16834343314&Description=laptop&cm_re=laptop-_-34-343-314-_-Product,old
"Refurbished: DELL Precision 5530 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P1000 15.6"" 4K / UHD Touchscreen Windows 10 Pro 64-bit",$947.99 –,https://www.newegg.com/dell-precision-5530-workstation/p/N82E16834343520?Item=N82E16834343520&Description=laptop&cm_re=laptop-_-34-343-520-_-Product,old
"Refurbished: DELL Precision 3561 Mobile Workstation Intel Core i7 11th Gen 11850H (2.50 GHz) 32GB Memory 512 GB PCIe SSD NVIDIA T600 15.6"" Windows 10 Pro 64-bit","$1,196.99 –",https://www.newegg.com/dell-precision-3561-workstation/p/N82E16834343480?Item=N82E16834343480&Description=laptop&cm_re=laptop-_-34-343-480-_-Product,old
"Refurbished: DELL Precision 5540 Grade A Mobile Workstation Intel Core i7 9th Gen 9750 H (2.60GHz) 32GB Memory 1 TB PCIe SSD NVIDIA Quadro T1000 15.6"" 4K / UHD Windows 10 Pro 64-bit",$379.99 –,https://www.newegg.com/dell-precision-5540/p/N82E16834343340?Item=N82E16834343340&Description=laptop&cm_re=laptop-_-34-343-340-_-Product,old
"Refurbished: DELL Precision 7530 Grade A Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 15.6"" Windows 10 Pro 64-bit",$260.99 –,https://www.newegg.com/dell-precision-7530/p/N82E16834343337?Item=N82E16834343337&Description=laptop&cm_re=laptop-_-34-343-337-_-Product,old
"Refurbished: DELL Precision 5520 Grade A Mobile Workstation Intel Xeon E3-1505M v6 (3.0GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6"" Windows 10 Pro 64-bit",$551.99 –,https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834343450?Item=N82E16834343450&Description=laptop&cm_re=laptop-_-34-343-450-_-Product,old
"Refurbished: DELL Precision 5760 Mobile Workstation Intel Core i5 11th Gen 11500H (2.50GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 17.0"" Windows 10 Pro 64-bit",$299.99 –,https://www.newegg.com/dell-precision-5760-work-business/p/N82E16834343484?Item=N82E16834343484&Description=laptop&cm_re=laptop-_-34-343-484-_-Product,old
"Refurbished: DELL Precision 7720 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3000 17.3"" Windows 10 Pro 64-bit",$288.99 –,https://www.newegg.com/dell-precision-7720/p/N82E16834343377?Item=N82E16834343377&Description=laptop&cm_re=laptop-_-34-343-377-_-Product,old
"Refurbished: DELL Precision 7530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P2000 15.6"" Windows 10 Pro 64-bit",$338.99 –,https://www.newegg.com/dell-precision-7530/p/N82E16834343339?Item=N82E16834343339&Description=laptop&cm_re=laptop-_-34-343-339-_-Product,old
"Refurbished: DELL Grade A aptop Latitude E5470 Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit",$499.90 –,https://www.newegg.com/dell-latitude-e5470/p/N82E16834343241?Item=N82E16834343241&Description=laptop&cm_re=laptop-_-34-343-241-_-Product,old
"Refurbished: Dell/3340/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/13.3""/Win10P64/B GRADE",$519.99 –,https://www.newegg.com/gray-dell-3340-everyday-value/p/N82E16834846219?Item=N82E16834846219&Description=laptop&cm_re=laptop-_-34-846-219-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5570 Core i5-6200U 2.3GHz, 16GB Ram, 512GB SSD, 15.6"", HD, Win 10 PRO 64bit, CAM",$425.99 –,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834843606?Item=N82E16834843606&Description=laptop&cm_re=laptop-_-34-843-606-_-Product,old
"Refurbished: Dell Latitude E6430 14"" 1600x900 HD+ Notebook PC, Intel Core i7-3520M 2.9GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro, NVIDIA NVS 5200M / DVD±RW/ Grade B+",$439.99 –,https://www.newegg.com/black-slate-dell-latitude-e6430-mainstream/p/1TS-000A-0B8M5?Item=9SIADT2BWT8695&Description=laptop&cm_re=laptop-_-9SIADT2BWT8695-_-Product,old
"Refurbished: Dell/3340/Core i5-4200U 1.6GHz/8GB Ram/128GB SSD/13.3""/Win10P64/A GRADE",$516.99 –,https://www.newegg.com/gray-dell-3340-everyday-value/p/N82E16834846218?Item=N82E16834846218&Description=laptop&cm_re=laptop-_-34-846-218-_-Product,old
"Refurbished: Refurbished A GRADE Dell E7250 Core i5-5300U 2.3GHz, 8GB, 256GB SSD, 12.5"", HD, Win10H64",$337.99 –,https://www.newegg.com/gray-dell-e7250-workstation/p/N82E16834843574?Item=N82E16834843574&Description=laptop&cm_re=laptop-_-34-843-574-_-Product,old
"Refurbished: Dell XPS 9343 13.3"" Ultrabook ( Intel Core i5-5200U, 4GB Ram, 128GB SSD, Windows 10 Home ) Grade A",$477.99 –,https://www.newegg.com/p/1TS-000A-0H241?Item=9SIADM1FRZ6745&Description=laptop&cm_re=laptop-_-9SIADM1FRZ6745-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5570 Core i5-6200U 2.3GHz, 8GB, 512GB SSD, 15.6"", HD, Win 10 PRO 64bit, CAM",$497.99 –,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834843605?Item=N82E16834843605&Description=laptop&cm_re=laptop-_-34-843-605-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6300U 2.4GHz, 8GB, 512GB SSD, 14"", HD, Win 10 PRO 64bit, CAM",$574.99 –,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843600?Item=N82E16834843600&Description=laptop&cm_re=laptop-_-34-843-600-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6300HQ 2.3GHz, 16GB Ram, 256GB SSD, 14"", HD, Win 10 PRO 64bit, CAM",$515.99 –,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843601?Item=N82E16834843601&Description=laptop&cm_re=laptop-_-34-843-601-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5470 Core i5-6440HQ 2.6GHz, 16GB Ram, 1TB SSD, 14"", HD, Win 10 PRO 64bit, CAM",$749.99 –,https://www.newegg.com/gray-dell-e5470-workstation/p/N82E16834843602?Item=N82E16834843602&Description=laptop&cm_re=laptop-_-34-843-602-_-Product,old
"Refurbished: Refurbished A GRADE Dell E5270 Core i5-6300U 2.4GHz, 8GB, 512GB SSD, 12.5"", HD, Win 10 PRO 64bit, CAM",$597.00 –,https://www.newegg.com/gray-dell-e5270-workstation/p/N82E16834843594?Item=N82E16834843594&Description=laptop&cm_re=laptop-_-34-843-594-_-Product,old
"Refurbished: Dell Latitude 3310 13.3"" 8GB 256GB SSD Core™ i5-8265U 1.6GHz Win10P, Black",$669.99 –,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0FZZ2?Item=1TS-000A-0FZZ2&Description=laptop&cm_re=laptop-_-1TS-000A-0FZZ2-_-Product,old
"Refurbished: Refurbished A GRADE Dell E7270 Core i5-6300U 2.4GHz, 16GB Ram, 1TB M.2-NVMe, 12.5"", HD, Win 10 PRO 64bit, CAM",$609.99 –,https://www.newegg.com/gray-dell-e7270-workstation/p/N82E16834843611?Item=N82E16834843611&Description=laptop&cm_re=laptop-_-34-843-611-_-Product,old
"Refurbished: Refurbished B GRADE Dell 7480 Core i7-7600U 2.8GHz, 8GB, 512GB SSD, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$470.99 –,https://www.newegg.com/gray-dell-7480-workstation/p/N82E16834843550?Item=N82E16834843550&Description=laptop&cm_re=laptop-_-34-843-550-_-Product,old
"Refurbished: Refurbished B GRADE Dell 7480 Core i7-7600U 2.8GHz, 8GB, 256GB SSD, 14"", FHD, Win 10 PRO 64bit, CAM, TOUCH",$749.90 –,https://www.newegg.com/gray-dell-7480-workstation/p/N82E16834843551?Item=N82E16834843551&Description=laptop&cm_re=laptop-_-34-843-551-_-Product,old
"Refurbished: Dell Latitude 5410 14"" 8GB 256GB SSD Core™ i5-10210U 1.6GHz Win10P, Silver",$399.99 –,https://www.newegg.com/silver-dell-latitude-5410-workstation/p/1TS-000A-0EJW2?Item=1TS-000A-0EJW2&Description=laptop&cm_re=laptop-_-1TS-000A-0EJW2-_-Product,old
"Refurbished: Dell Latitude 3310 13.3"" 4GB 128GB SSD Core™ i5-8265U 1.6GHz Win10P, Black",$499.99 –,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0JWG1?Item=1TS-000A-0JWG1&Description=laptop&cm_re=laptop-_-1TS-000A-0JWG1-_-Product,old
"Refurbished: Refurbished A GRADE Dell Precision 5510 Xeon E3-1505M V5 2.8GHz, 16GB Ram, 1TB SSD, 15.6"", FHD, Win 10 PRO 64bit, CAM, NVIDIA Quadro M1000M",$479.99 –,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834843586?Item=N82E16834843586&Description=laptop&cm_re=laptop-_-34-843-586-_-Product,old
"Refurbished: Dell Latitude 5410 14"" 8GB 256GB Intel Core i5-10210U X4 1.6GHz Win10, Silver NO WEBCAM",$529.99 –,https://www.newegg.com/silver-dell-latitude-5410-workstation/p/1TS-000A-0FZZ8?Item=1TS-000A-0FZZ8&Description=laptop&cm_re=laptop-_-1TS-000A-0FZZ8-_-Product,old
"Refurbished: Dell Latitude 3310 13.3"" 4GB 128GB SSD Core™ i3-8145U 1.6GHz Win10P, Black",$999.99 –,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0JWF8?Item=1TS-000A-0JWF8&Description=laptop&cm_re=laptop-_-1TS-000A-0JWF8-_-Product,old
"Refurbished: DELL XPS 13 9343 13.3"" 4K QHD Touch Screen Display 3200x1800 ( Intel Core i7-5500U 2.4Ghz,  8GB Ram, 256GB SSD, Intel HD 5500 Graphics, Windows 10 Home ) Grade A",$399.99 –,https://www.newegg.com/p/1TS-000A-0D1M0?Item=9SIADM1DWZ7752&Description=laptop&cm_re=laptop-_-9SIADM1DWZ7752-_-Product,old
"Refurbished: Dell Inspiron 15-3510 15.6"" 4GB 128GB SSD Celeron® N4020 1.1GHz Win10S, Carbon Black",$938.99 –,https://www.newegg.com/black-dell-inspiron-15-3510-home-personal/p/1TS-000A-0KCJ4?Item=1TS-000A-0KCJ4&Description=laptop&cm_re=laptop-_-1TS-000A-0KCJ4-_-Product,old
"Refurbished: Dell Precision 3510 15.6"" 1366x768 HD Display, Intel Xeon E3-1505M v5 2.8GHz, 16GB DDR4 RAM, 512GB SSD, Win-10 Pro x64, AMD FirePro W5130M/Intel HD Graphics P530 Grade B",$779.99 –,https://www.newegg.com/black-dell-precision-3510-workstation/p/1TS-000A-07C52?Item=9SIADT2AWF3777&Description=laptop&cm_re=laptop-_-9SIADT2AWF3777-_-Product,old
"Refurbished: Dell Inspiron 15-3502 15.6"" 4GB 128GB SSD Celeron® N4020 1.1GHz Win10P, Black","$1,109.99 –",https://www.newegg.com/black-dell-inspiron-15-3502-workstation/p/1TS-000A-0GZS3?Item=1TS-000A-0GZS3&Description=laptop&cm_re=laptop-_-1TS-000A-0GZS3-_-Product,old
"Refurbished: Dell Inspiron 15-3505 15.6"" 4GB 128GB SSD AMD Ryzen™ 3 3250U 2.2GHz Win10S, Snowflake",$736.99 –,https://www.newegg.com/black-dell-inspiron-15-3505/p/1TS-000A-0GZS9?Item=1TS-000A-0GZS9&Description=laptop&cm_re=laptop-_-1TS-000A-0GZS9-_-Product,old
"Refurbished: Dell Inspiron 15-5515 15.6"" Touch 16GB 512GB SSD AMD Ryzen™ 7 5700U 1.8GHz Win10H, Mist Blue",$869.99 –,https://www.newegg.com/blue-dell-inspiron-15-5515-home-personal/p/1TS-000A-0KKK3?Item=1TS-000A-0KKK3&Description=laptop&cm_re=laptop-_-1TS-000A-0KKK3-_-Product,old
"Refurbished: Dell Latitude 13-3301 13.3"" 4GB 128GB SSD Core™ i3-8145U 1.6GHz Win10P, Black",$819.99 –,https://www.newegg.com/black-dell-latitude-13-3301-workstation/p/1TS-000A-0H248?Item=1TS-000A-0H248&Description=laptop&cm_re=laptop-_-1TS-000A-0H248-_-Product,old
